CustomerID,Name,DOB,Gender,JoinDate,IncomeBracket,CustomerSegment,RiskScore
21135,Arhaan Mangal,29-03-66,Female,10-09-24,Upper Middle,Priority,0.54
21136,Reyansh Savant,10-07-67,Female,28-10-24,High,Retail,0.71
21137,Hazel Saxena,07-03-73,Male,08-01-25,High,Digital,0.12
21138,Nakul Date,07-08-90,Male,15-10-24,Upper Middle,Digital,0.36
21139,Stuvan Krishnamurthy,01-01-79,Female,11-06-24,High,Digital,0.56
21140,Akarsh Rama,08-12-59,Male,17-03-25,Upper Middle,Digital,0.4
21141,Trisha Bhagat,25-10-94,Female,20-12-24,Low,Priority,0.53
21142,Shray Sagar,05-11-87,Male,24-08-24,Middle,Corporate,0.88
21143,Chirag Gopal,22-03-83,Male,24-06-24,Upper Middle,Priority,0.13
21144,Divyansh Gara,02-09-05,Female,02-07-24,Middle,Priority,0.75
21145,Miraya Bhat,27-11-77,Male,16-08-24,Middle,Corporate,0.78
21146,Suhana Bora,03-11-59,Female,12-07-24,Middle,Digital,0.4
21147,Reyansh Dugal,30-09-91,Female,17-09-24,High,Retail,0.5
21148,Riya Tandon,24-03-94,Female,25-06-24,Low,Digital,0.22
21149,Mannat Luthra,01-12-02,Male,24-02-25,High,Corporate,0.06
21150,Eshani Chana,05-06-83,Female,29-05-24,Upper Middle,Priority,0.51
21151,Pranay Rastogi,02-05-92,Female,20-05-24,Upper Middle,Digital,0.26
21152,Akarsh Dugar,04-01-04,Male,04-06-24,Upper Middle,Corporate,0.62
21153,Eva Rao,20-08-62,Female,23-10-24,Middle,Retail,0.22
21154,Dishani Shukla,13-06-89,Female,28-01-25,High,Retail,0.52
21155,Indrajit Tailor,06-02-82,Female,30-04-24,Upper Middle,Retail,0.89
21156,Misha Chokshi,07-09-05,Female,24-07-24,High,Digital,0.23
21157,Yashvi Salvi,16-05-96,Male,24-03-25,Middle,Corporate,1
21158,Kanav Gandhi,18-01-81,Male,10-07-24,Upper Middle,Digital,0.1
21159,Pari Mandal,11-03-69,Female,31-12-24,Low,Priority,0.84
21160,Shalv Goswami,26-11-78,Female,09-08-24,Upper Middle,Retail,0.93
21161,Ranbir Srinivasan,13-01-80,Male,31-01-25,Upper Middle,Corporate,0.83
21162,Emir Thaker,26-03-64,Female,27-06-24,Upper Middle,Corporate,0.53
21163,Azad Zachariah,27-07-62,Male,12-03-25,Low,Digital,0.55
21164,Vritika Khurana,15-01-58,Female,17-09-24,Upper Middle,Corporate,0.17
21165,Sana Chahal,10-05-64,Female,02-02-25,Low,Corporate,0.26
21166,Hazel Jain,12-08-03,Male,06-03-25,High,Corporate,0.91
21167,Jivin Dixit,27-07-91,Male,08-02-25,High,Corporate,0.94
21168,Shayak Khurana,01-01-83,Male,19-09-24,Low,Corporate,0.43
21169,Devansh Sangha,10-09-81,Male,24-06-24,High,Digital,0.21
21170,Shlok Ranganathan,29-06-80,Male,16-12-24,Middle,Corporate,0.43
21171,Seher Sandhu,16-08-87,Female,07-10-24,Upper Middle,Digital,0.34
21172,Samaira Kadakia,21-09-05,Male,05-08-24,Upper Middle,Retail,0.82
21173,Arhaan Arora,28-02-82,Female,23-11-24,Low,Corporate,0.4
21174,Zain Dass,27-07-75,Male,07-11-24,Middle,Corporate,0.57
21175,Zara Gopal,22-12-70,Male,30-07-24,Upper Middle,Priority,0.92
21176,Sara Reddy,01-02-67,Male,09-06-24,Low,Digital,0.71
21177,Nakul Saraf,03-02-03,Female,10-01-25,Upper Middle,Digital,0.21
21178,Kartik Magar,21-01-06,Female,04-01-25,High,Corporate,0.59
21179,Ritvik Majumdar,22-06-03,Female,12-04-24,Upper Middle,Digital,0.8
21180,Diya Sunder,04-10-58,Female,30-07-24,Low,Priority,0.06
21181,Ishaan Baral,20-01-91,Female,22-12-24,Middle,Digital,0.2
21182,Dhanush Amble,24-08-61,Female,27-07-24,Middle,Digital,0.62
21183,Eshani Bahri,06-03-59,Female,18-08-24,Low,Corporate,0.23
21184,Priyansh Dara,18-05-02,Female,26-06-24,Upper Middle,Corporate,0.45
21185,Nayantara Sodhi,18-03-61,Male,05-10-24,High,Digital,0.08
21186,Reyansh Kari,03-02-75,Male,24-06-24,High,Digital,0.46
21187,Hansh Bhardwaj,20-10-73,Female,28-01-25,Upper Middle,Digital,0.48
21188,Hunar Tripathi,17-03-69,Male,18-02-25,Upper Middle,Digital,0.64
21189,Heer Rajan,21-06-78,Male,01-06-24,Low,Digital,0.73
21190,Romil Yogi,20-11-83,Male,09-08-24,High,Digital,0.26
21191,Ranbir Doctor,13-03-68,Male,11-07-24,Upper Middle,Corporate,0.09
21192,Misha Borah,06-05-63,Male,04-11-24,High,Priority,0.44
21193,Yuvraj  Srinivasan,16-06-79,Female,15-02-25,Upper Middle,Priority,0.65
21194,Rhea Venkatesh,14-10-82,Male,06-11-24,Upper Middle,Priority,0.63
21195,Anahita Dar,24-01-00,Female,26-09-24,High,Digital,0.92
21196,Suhana Shanker,11-08-64,Female,22-01-25,Middle,Retail,0.86
21197,Seher Kalita,17-05-05,Male,08-06-24,Low,Corporate,0.75
21198,Uthkarsh Bal,20-01-98,Female,07-10-24,High,Corporate,0.81
21199,Indrajit Sunder,06-10-56,Male,03-06-24,Upper Middle,Retail,0.39
21200,Aradhya Madan,28-03-76,Female,27-07-24,Middle,Priority,0.74
21201,Vanya Dani,06-07-89,Male,10-04-24,Low,Digital,0.76
21202,Anvi Chaudhry,07-05-88,Male,21-02-25,High,Corporate,0.58
21203,Eva Bahl,14-04-98,Female,27-11-24,Middle,Retail,0.44
21204,Hunar Keer,01-03-64,Female,09-09-24,Low,Retail,0.04
21205,Yashvi Chhabra,10-01-80,Male,20-12-24,High,Corporate,0.82
21206,Miraya Sachar,20-05-74,Male,27-06-24,Upper Middle,Priority,0.98
21207,Raghav Rattan,21-12-91,Male,21-03-25,High,Digital,0.09
21208,Drishya Vora,06-05-67,Male,17-12-24,Low,Corporate,0.8
21209,Ayesha Vohra,02-06-07,Male,22-10-24,Low,Digital,0.99
21210,Siya Desai,20-06-72,Female,11-07-24,High,Corporate,0.25
21211,Neysa Chaudhary,14-04-79,Female,14-01-25,Low,Digital,0.39
21212,Prerak Mahajan,02-02-02,Male,09-12-24,Low,Retail,0.6
21213,Abram Tripathi,09-05-89,Female,04-08-24,Low,Digital,0.47
21214,Faiyaz Toor,24-02-70,Female,02-01-25,High,Corporate,0.59
21215,Alisha Randhawa,27-07-68,Female,11-04-24,High,Retail,0.09
21216,Myra Gokhale,03-08-59,Male,05-06-24,Low,Digital,0.26
21217,Shanaya Barad,16-11-93,Female,24-02-25,Middle,Corporate,0.31
21218,Riaan Deol,29-01-63,Female,25-03-25,Upper Middle,Retail,0.75
21219,Arhaan Deshmukh,29-07-72,Female,08-07-24,High,Digital,0.96
21220,Raunak Loyal,16-04-77,Male,10-07-24,Low,Corporate,0.16
21221,Parinaaz Hari,03-07-98,Male,03-07-24,High,Digital,0.46
21222,Romil Ratti,15-04-56,Male,20-09-24,Middle,Corporate,0.39
21223,Kimaya Suri,23-09-64,Female,10-04-24,Low,Priority,0.03
21224,Sana Kakar,08-08-00,Female,18-05-24,Upper Middle,Retail,0.24
21225,Tushar Das,07-08-72,Female,03-09-24,Low,Retail,0.03
21226,Kimaya Gala,12-08-89,Male,28-12-24,High,Digital,0.65
21227,Lakshit Manne,02-07-80,Male,17-12-24,Upper Middle,Priority,0.09
21228,Saanvi Sheth,28-01-88,Female,26-10-24,Upper Middle,Digital,0.91
21229,Madhav Sawhney,18-03-71,Male,11-08-24,Upper Middle,Retail,0.68
21230,Aniruddh Dubey,30-10-81,Female,03-03-25,Middle,Corporate,0.7
21231,Zaina Vala,23-11-74,Female,29-06-24,Upper Middle,Digital,0.76
21232,Azad Sama,17-06-63,Female,04-08-24,High,Retail,0.45
21233,Neysa Upadhyay,28-11-57,Male,09-06-24,Low,Priority,0.83
21234,Neysa Buch,13-08-73,Male,24-09-24,Middle,Priority,0.03
21235,Indrans Kant,28-11-72,Male,23-10-24,Low,Priority,0.29
21236,Diya Kar,30-10-57,Male,30-03-25,High,Corporate,0.39
21237,Manikya Rana,09-08-86,Female,29-04-24,Middle,Corporate,0.32
21238,Umang Ghose,01-05-71,Female,31-05-24,Middle,Priority,0.82
21239,Priyansh Hegde,15-12-02,Male,09-09-24,High,Digital,0.12
21240,Prisha Datta,18-08-71,Female,17-09-24,High,Priority,0.91
21241,Bhamini Guha,03-10-60,Female,30-12-24,High,Digital,0.7
21242,Ehsaan Bhat,27-11-68,Male,18-07-24,High,Digital,0.4
21243,Riaan Date,19-05-06,Male,10-12-24,Upper Middle,Priority,0.8
21244,Vritika Karan,10-07-90,Female,10-05-24,Middle,Retail,0.97
21245,Jhanvi Trivedi,10-11-05,Male,02-01-25,Upper Middle,Priority,0.36
21246,Jayan Dugar,03-09-07,Male,26-07-24,Upper Middle,Retail,0.23
21247,Dharmajan Sekhon,20-10-02,Male,27-07-24,High,Priority,0.55
21248,Romil Zacharia,02-08-66,Male,23-07-24,High,Priority,0.67
21249,Priyansh Apte,07-07-84,Male,29-07-24,Low,Corporate,0.1
21250,Myra Brahmbhatt,07-08-66,Male,02-12-24,High,Priority,0.14
21251,Misha Krishnan,27-02-88,Male,20-12-24,Middle,Priority,0.46
21252,Anika Ramanathan,18-05-01,Female,20-09-24,Upper Middle,Retail,0.21
21253,Aradhya Sane,17-07-82,Female,25-09-24,Middle,Retail,0.15
21254,Adah Banik,19-09-83,Male,28-11-24,Middle,Priority,0.51
21255,Rasha Ravi,19-08-65,Female,25-09-24,Upper Middle,Priority,0.23
21256,Prisha Babu,14-06-01,Male,26-07-24,Upper Middle,Priority,0.15
21257,Samar Sehgal,18-12-94,Male,01-03-25,Low,Digital,0.72
21258,Aarav Reddy,23-02-92,Male,11-09-24,Middle,Priority,0.38
21259,Indranil Chanda,27-01-98,Male,23-03-25,High,Retail,0.66
21260,Hunar Kata,05-07-70,Male,02-07-24,Upper Middle,Digital,0.11
21261,Ivana Raman,25-06-01,Male,21-12-24,Middle,Retail,0.15
21262,Onkar Kaur,27-03-00,Female,28-06-24,High,Retail,0.85
21263,Sara Korpal,02-08-04,Male,20-08-24,Upper Middle,Retail,0.83
21264,Tejas Vora,19-07-79,Male,11-10-24,Low,Priority,0.91
21265,Ojas Agarwal,07-09-91,Female,30-09-24,Low,Retail,0.12
21266,Aayush Kale,17-12-80,Female,16-12-24,High,Corporate,0.6
21267,Dhruv Banerjee,29-10-94,Male,14-03-25,Middle,Corporate,0.63
21268,Keya Warrior,20-07-02,Male,22-02-25,High,Digital,0.87
21269,Nishith Ramesh,28-05-74,Male,02-01-25,Upper Middle,Digital,0.07
21270,Jiya Sagar,03-09-05,Female,15-11-24,Low,Retail,0.2
21271,Reyansh Sachdev,15-01-93,Male,06-03-25,Low,Corporate,0.53
21272,Neysa Bawa,28-10-93,Male,26-10-24,Low,Retail,0.99
21273,Drishya Bhatti,18-05-84,Male,22-05-24,Low,Digital,0.48
21274,Jayan Dyal,07-11-77,Female,11-03-25,Middle,Retail,0.78
21275,Alisha Sachdeva,21-03-72,Male,16-04-24,Middle,Corporate,0.13
21276,Yuvaan Koshy,25-02-87,Female,02-08-24,Middle,Retail,0.4
21277,Krish Raja,18-01-00,Female,06-04-24,Upper Middle,Priority,0.82
21278,Zara Deo,17-12-05,Female,16-06-24,Middle,Priority,0.23
21279,Gatik Raman,10-10-95,Male,24-05-24,Middle,Digital,0.42
21280,Akarsh Samra,28-04-68,Male,19-03-25,Upper Middle,Corporate,0.11
21281,Hiran Din,05-02-94,Female,15-11-24,Upper Middle,Retail,0.9
21282,Nitya Saran,26-02-02,Male,08-02-25,High,Digital,0.34
21283,Dharmajan Cheema,09-04-82,Male,13-07-24,Low,Priority,0.21
21284,Riaan Dara,28-04-85,Female,18-06-24,Middle,Digital,0.41
21285,Krish Devi,19-07-00,Male,27-11-24,Upper Middle,Digital,0.88
21286,Nayantara Shan,16-02-84,Female,29-07-24,Middle,Priority,0.55
21287,Trisha Sane,05-08-86,Male,26-03-25,High,Corporate,0.62
21288,Dhanush Choudhary,08-07-76,Male,13-08-24,Middle,Priority,0.09
21289,Kiaan Bail,10-10-61,Male,14-08-24,Upper Middle,Retail,0.59
21290,Seher Badal,08-05-82,Female,06-04-24,Middle,Corporate,0.29
21291,Advik Koshy,01-04-73,Male,05-10-24,Low,Priority,0.88
21292,Aayush Ghose,29-07-07,Male,27-06-24,Upper Middle,Priority,0.95
21293,Nakul Grover,06-01-66,Female,02-03-25,Upper Middle,Digital,0.25
21294,Yakshit Trivedi,01-03-03,Male,23-05-24,High,Retail,0.69
21295,Lagan Vasa,01-02-85,Female,26-03-25,Upper Middle,Corporate,0.21
21296,Amira Garde,27-07-73,Male,15-03-25,Middle,Digital,0.33
21297,Navya Tailor,11-08-77,Female,02-06-24,High,Retail,0.2
21298,Trisha Ramaswamy,17-09-07,Male,19-09-24,Middle,Retail,0.01
21299,Shanaya Mall,06-10-76,Female,07-11-24,Middle,Corporate,0.98
21300,Rania Sodhi,17-03-88,Female,28-10-24,Middle,Retail,0.76
21301,Prisha Garg,29-10-76,Male,07-03-25,Low,Priority,0.08
21302,Kavya Ravi,15-07-87,Female,16-04-24,Low,Corporate,0.47
21303,Urvi Ramaswamy,30-11-74,Male,19-02-25,Upper Middle,Priority,0.48
21304,Dhruv Mane,05-02-03,Male,24-05-24,High,Priority,0.09
21305,Taimur Gour,25-08-60,Female,21-06-24,High,Digital,0.54
21306,Raghav Handa,09-11-61,Female,16-08-24,Middle,Digital,0.95
21307,Riya Kumar,05-07-00,Female,03-12-24,High,Retail,0.63
21308,Pihu Gill,07-10-80,Male,17-02-25,Low,Priority,0.75
21309,Mishti Magar,13-07-55,Female,23-09-24,High,Digital,0.09
21310,Tara Lad,31-05-95,Male,10-03-25,Low,Corporate,0.7
21311,Seher Venkatesh,15-12-94,Female,06-06-24,High,Corporate,0.29
21312,Advik Kalita,24-06-72,Female,09-05-24,Low,Corporate,0.47
21313,Hrishita Sahni,06-02-82,Male,19-12-24,High,Corporate,0.56
21314,Jivin Gandhi,26-10-99,Male,10-09-24,High,Retail,0.98
21315,Shayak Srinivas,12-09-87,Female,06-04-24,Middle,Digital,0.36
21316,Vivaan Venkataraman,16-09-69,Female,15-07-24,Upper Middle,Priority,0.55
21317,Hiran Shenoy,25-06-01,Male,24-12-24,High,Priority,0.75
21318,Vaibhav Chanda,13-04-84,Male,11-05-24,High,Retail,0.24
21319,Oorja Sule,28-09-70,Female,05-12-24,High,Retail,0.92
21320,Chirag Sunder,29-12-75,Female,27-08-24,Middle,Retail,0.1
21321,Zaina Master,23-07-85,Female,18-11-24,Middle,Priority,0.36
21322,Vardaniya Vala,13-06-89,Male,12-02-25,Middle,Digital,0.77
21323,Kismat Madan,19-02-01,Female,08-05-24,Upper Middle,Priority,0.77
21324,Vanya Lall,16-08-02,Female,19-04-24,Upper Middle,Digital,0.33
21325,Divyansh Mallick,01-05-00,Male,14-09-24,Low,Priority,0.04
21326,Ela Shanker,25-09-03,Male,02-10-24,High,Corporate,0.68
21327,Mehul Gour,16-11-89,Female,18-03-25,High,Retail,0.47
21328,Vivaan Sarraf,11-05-84,Male,27-07-24,Upper Middle,Retail,0.75
21329,Ishita Roy,14-09-04,Male,07-05-24,Low,Digital,0.99
21330,Nayantara Setty,30-06-81,Female,09-04-24,Upper Middle,Corporate,0.69
21331,Neelofar Dixit,23-10-96,Male,09-09-24,Low,Priority,0.19
21332,Arnav Kaul,06-03-67,Male,20-12-24,Upper Middle,Retail,0.34
21333,Kiaan Sharma,08-11-02,Female,20-05-24,High,Corporate,0.77
21334,Divyansh Yadav,28-04-87,Male,04-05-24,Upper Middle,Priority,0.01
21335,Nehmat Khosla,02-06-89,Female,18-01-25,Upper Middle,Digital,0.46
21336,Kabir Dhillon,11-04-76,Female,12-11-24,High,Priority,0.71
21337,Tejas Chopra,26-07-75,Male,24-04-24,Low,Priority,0.25
21338,Shaan Joshi,30-03-55,Female,17-05-24,Upper Middle,Digital,0.65
21339,Chirag Kapur,09-10-87,Male,15-02-25,High,Digital,0.62
21340,Yuvaan Choudhary,11-11-86,Female,30-05-24,Middle,Retail,0
21341,Zain Solanki,19-06-07,Male,07-07-24,Low,Corporate,0.38
21342,Trisha Dua,28-01-70,Male,11-09-24,Middle,Retail,0.5
21343,Sahil Thaman,14-08-67,Female,23-10-24,High,Priority,0.66
21344,Nakul Uppal,09-11-66,Female,04-12-24,Middle,Retail,0.29
21345,Amani Kota,03-04-02,Male,01-02-25,Upper Middle,Digital,0.35
21346,Pihu Khatri,11-10-74,Male,10-04-24,Low,Digital,0.41
21347,Diya Bhargava,23-07-86,Female,28-02-25,Middle,Priority,0.48
21348,Ritvik Bobal,04-12-80,Male,11-09-24,Upper Middle,Priority,0.4
21349,Aarush Chander,30-03-87,Male,19-02-25,Upper Middle,Priority,0.92
21350,Dhanush Bhakta,19-01-65,Male,30-03-25,High,Corporate,0.93
21351,Armaan Sanghvi,31-12-05,Male,26-11-24,Middle,Retail,0.86
21352,Gatik Grewal,31-03-68,Male,13-03-25,High,Retail,0.67
21353,Mohanlal Grewal,04-09-99,Male,11-04-24,Upper Middle,Priority,0.31
21354,Emir Balakrishnan,22-09-05,Female,03-05-24,Upper Middle,Retail,0.47
21355,Rania Varma,27-03-80,Male,23-05-24,Low,Priority,0.49
21356,Priyansh Ganesan,30-05-88,Male,13-10-24,Middle,Corporate,0.24
21357,Armaan Wason,13-01-73,Female,28-02-25,Upper Middle,Corporate,0.67
21358,Neelofar Ravel,30-04-75,Female,28-03-25,Upper Middle,Corporate,0.07
21359,Ivan Sarin,25-01-82,Male,30-12-24,Middle,Retail,0.4
21360,Samaira Kalita,30-04-66,Female,08-06-24,Low,Retail,0.45
21361,Dishani Saran,09-11-03,Female,28-01-25,Upper Middle,Priority,0.73
21362,Rasha Sane,06-09-96,Male,22-07-24,Middle,Corporate,0.34
21363,Hrishita Tank,13-06-05,Female,17-08-24,Low,Corporate,0.61
21364,Anahi Swamy,15-04-65,Male,16-06-24,Middle,Corporate,0.45
21365,Indranil Rana,28-03-78,Female,14-02-25,Upper Middle,Priority,0.31
21366,Faiyaz Gandhi,02-10-61,Female,21-04-24,Low,Digital,0.33
21367,Nehmat Saraf,11-07-88,Female,31-01-25,Low,Priority,0.73
21368,Ishita Dhillon,14-09-61,Male,09-04-24,Low,Retail,0.61
21369,Azad Kashyap,28-03-66,Female,07-11-24,High,Retail,0.22
21370,Jayan Sangha,25-10-96,Female,17-05-24,Upper Middle,Priority,0.05
21371,Nayantara Kothari,28-06-92,Male,05-02-25,Low,Corporate,0.16
21372,Rohan Mandal,01-12-74,Female,24-05-24,High,Priority,0.7
21373,Azad Walia,13-09-92,Male,29-09-24,Low,Retail,0.29
21374,Abram Madan,17-12-56,Female,14-09-24,Upper Middle,Priority,0.43
21375,Baiju Ramanathan,17-12-62,Male,20-08-24,Upper Middle,Retail,0.31
21376,Kiara Swamy,14-12-84,Male,10-04-24,Middle,Priority,0.36
21377,Armaan Babu,13-10-70,Female,23-03-25,High,Retail,0.65
21378,Ela Rau,23-12-88,Female,23-02-25,High,Retail,0.6
21379,Kiara Sarma,04-06-76,Male,13-05-24,Upper Middle,Corporate,0.94
21380,Samiha Dhar,17-08-07,Female,09-05-24,Low,Priority,0.06
21381,Pihu Shroff,07-12-75,Female,08-07-24,Upper Middle,Retail,0.31
21382,Kabir Doctor,22-10-65,Female,22-12-24,High,Priority,0.49
21383,Krish Wagle,02-01-96,Male,01-09-24,Upper Middle,Retail,0.49
21384,Prisha Dasgupta,17-03-58,Male,14-01-25,Upper Middle,Corporate,0.35
21385,Urvi Deep,06-08-92,Male,02-07-24,Middle,Retail,0.7
21386,Yakshit Kaur,29-05-06,Female,09-12-24,Middle,Corporate,0.29
21387,Nishith Bajwa,03-05-90,Male,05-12-24,High,Priority,0.3
21388,Jivin Dass,14-03-70,Female,26-09-24,High,Digital,0.25
21389,Prisha Dalal,29-08-00,Female,17-03-25,Upper Middle,Digital,0.45
21390,Anahita Toor,08-03-72,Female,03-02-25,Upper Middle,Priority,0.08
21391,Anay Grover,26-04-05,Male,07-06-24,Middle,Retail,0.3
21392,Ryan Suresh,31-05-78,Female,10-02-25,Low,Priority,0.63
21393,Bhavin Dhaliwal,23-02-98,Female,06-02-25,Middle,Digital,0.91
21394,Heer Gala,30-03-71,Female,14-03-25,Upper Middle,Retail,0.52
21395,Alisha Sridhar,10-09-77,Female,30-10-24,High,Retail,0.03
21396,Arnav Kar,05-12-59,Male,30-08-24,Low,Corporate,0.09
21397,Samaira Vaidya,29-10-77,Male,14-07-24,Upper Middle,Retail,0.87
21398,Aarush Hari,23-05-64,Male,08-06-24,Low,Priority,0.14
21399,Anay Ramaswamy,09-06-02,Male,10-02-25,Low,Corporate,0.66
21400,Piya Char,09-06-76,Male,27-10-24,High,Corporate,0.74
21401,Pranay Dada,30-09-06,Male,22-12-24,Low,Digital,0.41
21402,Dhanuk Toor,08-06-67,Female,16-04-24,High,Priority,0.92
21403,Hiran Grover,23-01-81,Female,02-07-24,Upper Middle,Corporate,0.1
21404,Kavya Chada,03-08-05,Male,22-12-24,Low,Corporate,0.95
21405,Vardaniya Sachdeva,07-03-90,Female,14-01-25,Upper Middle,Corporate,0.6
21406,Vritika Venkataraman,19-05-58,Male,09-06-24,High,Corporate,0.55
21407,Saira Srinivasan,17-02-62,Female,02-08-24,Low,Corporate,0.19
21408,Yakshit Jaggi,02-06-04,Female,21-01-25,Low,Retail,0.9
21409,Vritika Srinivas,07-06-87,Male,29-03-25,Middle,Digital,0.6
21410,Aaryahi Sem,12-04-06,Male,14-06-24,Low,Retail,0.68
21411,Kaira Shankar,19-07-69,Male,07-02-25,Upper Middle,Priority,0.7
21412,Zain Jaggi,11-07-69,Male,02-01-25,Low,Digital,0.26
21413,Navya Johal,02-08-87,Female,04-08-24,High,Retail,0.41
21414,Jayan Ravi,29-05-85,Male,10-01-25,Low,Priority,0.65
21415,Neysa Zacharia,22-05-88,Female,20-11-24,Low,Digital,0.22
21416,Rasha Arya,17-11-77,Male,08-11-24,Low,Retail,0.91
21417,Aayush Raju,26-08-85,Female,25-03-25,Middle,Corporate,0.87
21418,Arhaan Deshmukh,17-06-07,Female,24-06-24,Low,Corporate,0.03
21419,Samar Sahota,04-12-65,Female,21-11-24,Middle,Retail,0.99
21420,Zoya Johal,13-12-00,Male,11-08-24,High,Digital,0.48
21421,Raunak Zachariah,23-07-81,Female,30-09-24,Middle,Priority,0.39
21422,Sara Dixit,01-08-02,Female,08-07-24,High,Digital,0.41
21423,Taimur Goda,15-12-87,Male,18-05-24,High,Corporate,0.07
21424,Alisha Wali,22-11-05,Female,12-06-24,Middle,Corporate,0.98
21425,Ayesha Kari,05-06-85,Female,14-01-25,High,Retail,0.94
21426,Advik Ganguly,23-08-69,Female,27-09-24,Low,Digital,0.05
21427,Kismat Khosla,30-10-68,Female,10-07-24,Middle,Corporate,0.87
21428,Navya Varma,28-05-75,Female,06-03-25,Low,Corporate,0.86
21429,Bhamini Chacko,07-10-76,Male,10-01-25,Upper Middle,Digital,0.19
21430,Divit Upadhyay,29-06-06,Female,31-07-24,Upper Middle,Corporate,0.48
21431,Yakshit Bath,16-06-75,Female,26-02-25,High,Priority,0.96
21432,Zara Saha,11-11-82,Male,29-09-24,High,Corporate,0.95
21433,Diya Chander,11-04-83,Female,22-04-24,Low,Corporate,0.31
21434,Tarini Ratta,29-04-07,Male,03-12-24,Upper Middle,Corporate,0.27
21435,Nitya Sheth,21-02-99,Female,29-06-24,Middle,Corporate,0.44
21436,Nitya Sodhi,14-06-82,Male,03-03-25,High,Retail,0.2
21437,Raghav Bhandari,05-07-62,Male,17-12-24,High,Retail,0.38
21438,Miraan Chokshi,22-02-97,Female,13-10-24,High,Corporate,0.95
21439,Riya Dash,10-05-04,Female,20-04-24,Low,Corporate,0.28
21440,Prerak Dani,27-03-61,Female,11-12-24,High,Digital,0.91
21441,Samaira Saha,09-06-05,Female,11-02-25,Middle,Priority,0.07
21442,Rania Gaba,06-03-94,Female,18-07-24,Upper Middle,Digital,0.64
21443,Vanya Bhalla,07-08-67,Male,27-08-24,Low,Retail,0.72
21444,Anahita Raval,02-02-64,Male,22-01-25,Low,Retail,0.66
21445,Arnav Chaudhuri,03-06-88,Female,28-09-24,High,Digital,0.01
21446,Urvi Jani,28-12-64,Male,10-01-25,High,Priority,0.46
21447,Prerak Gokhale,10-05-89,Male,16-09-24,Middle,Corporate,0.03
21448,Rasha Sastry,29-06-97,Male,01-08-24,High,Corporate,0.91
21449,Divit Gupta,28-02-00,Male,13-12-24,Upper Middle,Digital,0.57
21450,Zara Saini,11-09-61,Female,13-03-25,Upper Middle,Corporate,0.68
21451,Ayesha Mallick,07-05-83,Female,23-01-25,Low,Retail,0.66
21452,Yashvi Chanda,05-12-00,Male,03-03-25,High,Retail,0.23
21453,Mohanlal Brahmbhatt,05-11-65,Male,13-02-25,Middle,Digital,0.93
21454,Jayant Shetty,26-02-72,Male,11-01-25,Upper Middle,Priority,0.08
21455,Arhaan Das,28-02-77,Female,25-04-24,High,Retail,0.27
21456,Uthkarsh Konda,07-11-91,Male,18-04-24,High,Priority,0.83
21457,Vihaan Wali,11-04-80,Female,27-09-24,High,Digital,0.29
21458,Uthkarsh Bava,30-11-96,Female,15-08-24,Middle,Digital,0.95
21459,Vritika Bahri,13-04-75,Female,01-04-24,Upper Middle,Digital,0.98
21460,Stuvan Handa,02-11-74,Male,26-07-24,Middle,Retail,0.36
21461,Kavya Kala,17-09-91,Male,22-10-24,Low,Priority,0.25
21462,Miraan Bora,17-10-80,Male,25-04-24,Low,Priority,0.96
21463,Shaan Acharya,25-04-81,Male,21-04-24,Upper Middle,Priority,0.45
21464,Eva Vora,09-04-67,Male,14-06-24,High,Corporate,0.15
21465,Vardaniya Hayer,05-08-01,Female,26-07-24,Upper Middle,Corporate,0.17
21466,Anaya Datta,20-05-66,Female,01-01-25,Middle,Corporate,0.67
21467,Drishya Sami,22-12-98,Male,20-10-24,High,Priority,0.34
21468,Raghav Tata,31-01-01,Male,25-12-24,Middle,Digital,0.58
21469,Neysa Krishna,04-01-06,Male,04-11-24,Upper Middle,Corporate,0.37
21470,Tejas Mahajan,11-12-82,Male,25-11-24,Middle,Retail,0.56
21471,Jiya Lad,16-08-91,Male,06-06-24,Upper Middle,Priority,0.33
21472,Emir Kunda,17-04-90,Female,15-07-24,Upper Middle,Retail,0.29
